year,month,day,ao_index_cdas
2006,2,23,0.61164391
2006,2,24,-0.12085776
2006,2,25,-0.685182512
2006,2,26,-1.116952658
2006,2,27,-1.775718808
2006,2,28,-2.028992891
2006,3,1,-1.856859684
2006,3,2,-2.002526045
2006,3,3,-1.667324781
2006,3,4,-1.130665779
2006,3,5,-0.57930553
2006,3,6,0.059424631
2006,3,7,1.054111242
2006,3,8,1.758226871
2006,3,9,1.437643647
2006,3,10,0.111004665
2006,3,11,-0.783167541
2006,3,12,-0.902950406
2006,3,13,-1.192024708
2006,3,14,-2.01346612
2006,3,15,-2.599246979
2006,3,16,-2.877780914
2006,3,17,-2.825480223
2006,3,18,-2.930062056
2006,3,19,-3.155895472
2006,3,20,-3.505727291
2006,3,21,-3.821592569
2006,3,22,-3.690186739
2006,3,23,-3.334841728
2006,3,24,-2.800745726
2006,3,25,-1.955333829
2006,3,26,-1.500728965
2006,3,27,-1.168857217
2006,3,28,-0.912518144
2006,3,29,-1.204050183
2006,3,30,-1.339758515
2006,3,31,-1.201999664
2006,4,1,-1.276299715
2006,11,1,-1.487048864
2006,11,2,-1.167184949
2006,11,3,-0.635537982
2006,11,4,0.433462411
2006,11,5,1.008529425
2006,11,6,1.205138683
2006,11,7,1.857217669
2006,11,8,2.4116745
2006,11,9,2.125213623
2006,11,10,1.930424571
2006,11,11,2.065124989
2006,11,12,2.113373041
2006,11,13,1.464557528
2006,11,14,0.062043428
2006,11,15,-0.967965245
2006,11,16,-0.817292035
2006,11,17,-0.421693414
2006,11,18,0.16779305
2006,11,19,0.717495143
2006,11,20,0.600546539
2006,11,21,0.486770362
2006,11,22,0.230132326
2006,11,23,-0.369374961
2006,11,24,-0.938849092
2006,11,25,-0.508962154
2006,11,26,0.47292915
2006,11,27,0.771336138
2006,11,28,0.683937132
2006,11,29,0.492498964
2006,11,30,1.093757987
2006,12,1,1.89861834
2006,12,2,1.99442637
2006,12,3,1.871224999
2006,12,4,1.812949657
2006,12,5,1.283673286
2006,12,6,1.182443142
2006,12,7,1.336661458
2006,12,8,1.342385292
2006,12,9,1.971601486
2006,12,10,3.575359106
2006,12,11,3.890180826
2006,12,12,3.537624359
2006,12,13,3.496925831
2006,12,14,3.555073738
2006,12,15,3.159411669
2006,12,16,2.532468796
2006,12,17,1.753825188
2006,12,18,1.832670212
2006,12,19,2.05594635
2006,12,20,2.183219433
2006,12,21,2.627865553
2006,12,22,2.157266378
2006,12,23,1.408074021
2006,12,24,0.888915718
2006,12,25,0.819105327
2006,12,26,1.228346586
2006,12,27,1.446140289
2006,12,28,1.531514168
2006,12,29,2.419859409
2006,12,30,3.640043736
2006,12,31,3.778878927
2007,1,1,3.826793194
2007,1,2,3.590482712
2007,1,3,3.825955153
2007,1,4,3.889552832
2007,1,5,3.989621401
2007,1,6,3.975045204
2007,1,7,3.853758335
2007,1,8,3.284264565
2007,1,9,2.605226994
2007,1,10,3.199690819
2007,1,11,3.420440197
2007,1,12,3.144206047
2007,1,13,2.76233387
2007,1,14,2.608979702
2007,1,15,2.148419857
2007,1,16,1.685734391
2007,1,17,1.743783236
2007,1,18,2.467661142
2007,1,19,2.296673298
2007,1,20,1.296518564
2007,1,21,-0.173056304
2007,1,22,-0.432074487
2007,1,23,-0.023305703
2007,1,24,-0.397419006
2007,1,25,-0.100169957
2007,1,26,-0.062630072
2007,1,27,0.275425494
2007,1,28,0.540140569
2007,1,29,0.304274201
2007,1,30,0.587129533
2007,1,31,0.66999048
2007,2,1,-0.106467478
2007,2,2,-0.603174388
2007,2,3,-1.621073246
2007,2,4,-2.183544636
2007,2,5,-1.835016012
2007,2,6,-1.680431247
2007,2,7,-1.722801447
2007,2,8,-1.951103568
2007,2,9,-1.866981506
2007,2,10,-1.628920436
2007,2,11,-1.528913617
2007,2,12,-1.608626842
2007,2,13,-1.907085419
2007,2,14,-1.65057981
2007,2,15,-1.23227644
2007,2,16,-1.034942269
2007,2,17,-1.203012943
2007,2,18,-0.528814733
2007,2,19,-0.587994695
2007,2,20,-1.446701646
2007,2,21,-1.740334749
2007,2,22,-2.10017395
2007,2,23,-1.941503406
2007,2,24,-1.232627869
2007,2,25,-0.722287357
2007,2,26,-0.31265977
2007,2,27,0.2978383
2007,2,28,0.386191487
2007,3,1,0.110145122
2007,3,2,0.214159444
2007,3,3,0.59726429
2007,3,4,0.143232644
2007,3,5,0.00850322
2007,3,6,0.221279174
2007,3,7,0.130910173
2007,3,8,0.514411867
2007,3,9,0.949242294
2007,3,10,1.648897052
2007,3,11,2.336033821
2007,3,12,2.081447363
2007,3,13,1.99210453
2007,3,14,1.912249088
2007,3,15,1.661066771
2007,3,16,1.937078357
2007,3,17,2.353259802
2007,3,18,1.696467638
2007,3,19,0.639769495
2007,3,20,1.297400475
2007,3,21,1.721924186
2007,3,22,1.431605697
2007,3,23,0.81229955
2007,3,24,1.083927631
2007,3,25,1.70182538
2007,3,26,1.688501477
2007,3,27,1.322283149
2007,3,28,1.080711365
2007,3,29,0.848528385
2007,3,30,0.959261656
2007,3,31,0.57843852
2007,4,1,-0.224507019
2007,11,1,0.821361482
2007,11,2,1.218920469
2007,11,3,1.224554181
2007,11,4,-0.065534316
2007,11,5,-0.479875922
2007,11,6,-0.111620285
2007,11,7,-0.209624141
2007,11,8,-0.28930366
2007,11,9,-0.393468469
2007,11,10,-1.096336603
2007,11,11,-1.7583462
2007,11,12,-1.980163217
2007,11,13,-1.759114385
2007,11,14,-2.086933374
2007,11,15,-1.464781642
2007,11,16,-1.098476887
2007,11,17,-0.795865774
2007,11,18,-0.748359919
2007,11,19,-0.563691318
2007,11,20,-0.732912958
2007,11,21,-0.755457103
2007,11,22,0.09758994
2007,11,23,0.732447982
2007,11,24,0.160904199
2007,11,25,-0.645828605
2007,11,26,-0.394929916
2007,11,27,-0.214578688
2007,11,28,-0.170410395
2007,11,29,-0.406478316
2007,11,30,-1.042927265
2007,12,1,-1.347606778
2007,12,2,-1.10547483
2007,12,3,-0.801905155
2007,12,4,0.015366202
2007,12,5,1.354698896
2007,12,6,2.459019184
2007,12,7,2.490420103
2007,12,8,1.826689363
2007,12,9,1.049269676
2007,12,10,0.518817723
2007,12,11,0.342493802
2007,12,12,0.36702615
2007,12,13,0.844094336
2007,12,14,1.26072526
2007,12,15,0.897701859
2007,12,16,0.237410679
2007,12,17,-0.894886076
2007,12,18,-0.966239631
2007,12,19,0.303916246
2007,12,20,0.570224285
2007,12,21,0.409348279
2007,12,22,0.579150975
2007,12,23,1.771932483
2007,12,24,2.759099722
2007,12,25,2.774979115
2007,12,26,2.249271393
2007,12,27,1.675001502
2007,12,28,1.616148591
2007,12,29,1.278119206
2007,12,30,0.609506309
2007,12,31,-0.597723901
2008,1,1,-2.031163216
2008,1,2,-2.467947721
2008,1,3,-2.227719784
2008,1,4,-0.908397496
2008,1,5,-0.332642943
2008,1,6,-0.371051788
2008,1,7,-0.566799998
2008,1,8,-0.780284941
2008,1,9,-0.833830535
2008,1,10,-0.603379905
2008,1,11,-0.730647743
2008,1,12,-1.00159955
2008,1,13,-0.820228815
2008,1,14,-0.06978564
2008,1,15,0.396660089
2008,1,16,0.725998163
2008,1,17,1.006599307
2008,1,18,1.16494143
2008,1,19,1.33584559
2008,1,20,1.231495142
2008,1,21,2.011563063
2008,1,22,3.386743784
2008,1,23,4.300684452
2008,1,24,4.597984314
2008,1,25,4.458348274
2008,1,26,3.542128086
2008,1,27,2.426000595
2008,1,28,2.143735647
2008,1,29,1.994500279
2008,1,30,1.949301243
2008,1,31,1.554670811
2008,2,1,1.928181171
2008,2,2,2.440243959
2008,2,3,1.86248064
2008,2,4,1.40805769
2008,2,5,1.006085396
2008,2,6,0.803660631
2008,2,7,0.45686993
2008,2,8,0.111797102
2008,2,9,-0.436348259
2008,2,10,-1.334185839
2008,2,11,-1.653834343
2008,2,12,-1.539160132
2008,2,13,-1.462677479
2008,2,14,-1.561451316
2008,2,15,-1.037233353
2008,2,16,-0.161956877
2008,2,17,0.046153221
2008,2,18,0.019456603
2008,2,19,0.737291932
2008,2,20,2.615924597
2008,2,21,4.398511887
2008,2,22,4.590474606
2008,2,23,3.421657085
2008,2,24,2.368491888
2008,2,25,2.177180529
2008,2,26,1.700265765
2008,2,27,1.269316435
2008,2,28,1.153554797
2008,2,29,1.552296281
2008,3,1,1.390472531
2008,3,2,0.765485227
2008,3,3,-0.027123451
2008,3,4,0.113191992
2008,3,5,0.875489116
2008,3,6,1.162230134
2008,3,7,1.071132541
2008,3,8,1.341693878
2008,3,9,1.725578666
2008,3,10,1.794021606
2008,3,11,1.821584344
2008,3,12,1.694050789
2008,3,13,0.735623479
2008,3,14,-0.455578506
2008,3,15,-0.971105039
2008,3,16,-0.66508472
2008,3,17,-0.352273226
2008,3,18,-0.074715734
2008,3,19,0.082896493
2008,3,20,0.125292376
2008,3,21,-0.503194928
2008,3,22,-0.571428776
2008,3,23,0.393715888
2008,3,24,1.197803259
2008,3,25,1.312253118
2008,3,26,1.082026362
2008,3,27,0.93855232
2008,3,28,0.754350126
2008,3,29,0.482716888
2008,3,30,0.146175548
2008,3,31,0.118624605
2008,11,1,1.059902668
2008,11,2,1.274050713
2008,11,3,0.817033827
2008,11,4,-0.044522688
2008,11,5,-0.745235026
2008,11,6,-0.935866892
2008,11,7,-0.421646416
2008,11,8,0.077693358
2008,11,9,0.111715317
2008,11,10,-0.251123071
2008,11,11,0.096960209
2008,11,12,1.082485437
2008,11,13,1.418915272
2008,11,14,1.169651508
2008,11,15,1.23854208
2008,11,16,1.279281139
2008,11,17,1.749105334
2008,11,18,2.181027412
2008,11,19,1.617643952
2008,11,20,0.211989596
2008,11,21,-0.410245866
2008,11,22,-0.241632432
2008,11,23,-1.173425674
2008,11,24,-1.520849705
2008,11,25,-0.785294652
2008,11,26,-0.049752273
2008,11,27,-0.70104301
2008,11,28,-1.372719169
2008,11,29,-1.763249159
2008,11,30,-2.304626465
2008,12,1,-2.109296083
2008,12,2,-1.431218863
2008,12,3,-0.765768051
2008,12,4,-0.344901562
2008,12,5,0.312018037
2008,12,6,1.02805686
2008,12,7,1.303969264
2008,12,8,0.648405492
2008,12,9,0.850911856
2008,12,10,1.727151632
2008,12,11,1.632037163
2008,12,12,1.283322573
2008,12,13,0.069078349
2008,12,14,-0.183324113
2008,12,15,0.95416528
2008,12,16,2.209909201
2008,12,17,2.325982809
2008,12,18,2.209846973
2008,12,19,2.318240404
2008,12,20,2.258361816
2008,12,21,1.946125627
2008,12,22,1.211813807
2008,12,23,1.696248889
2008,12,24,2.098952293
2008,12,25,1.091646552
2008,12,26,0.505798042
2008,12,27,0.016640117
2008,12,28,-0.856760859
2008,12,29,-1.364713073
2008,12,30,-1.614957571
2008,12,31,-1.66390121
2009,1,1,-1.87002039
2009,1,2,-2.099100351
2009,1,3,-2.075743198
2009,1,4,-1.575586677
2009,1,5,-0.655899167
2009,1,6,0.028669912
2009,1,7,0.865229726
2009,1,8,1.42355597
2009,1,9,1.964241147
2009,1,10,2.793214321
2009,1,11,3.25621438
2009,1,12,2.765965939
2009,1,13,1.997895837
2009,1,14,0.923700511
2009,1,15,0.861922979
2009,1,16,1.871198177
2009,1,17,2.278324604
2009,1,18,2.455153942
2009,1,19,1.713326097
2009,1,20,0.443498939
2009,1,21,0.09243273
2009,1,22,0.368201256
2009,1,23,1.020370603
2009,1,24,1.056979418
2009,1,25,0.908167064
2009,1,26,1.542271852
2009,1,27,1.90816462
2009,1,28,1.221093535
2009,1,29,0.074331224
2009,1,30,-0.348047078
2009,1,31,-1.302502394
2009,2,1,-2.869701147
2009,2,2,-3.024361134
2009,2,3,-3.177569628
2009,2,4,-2.928220272
2009,2,5,-1.717657685
2009,2,6,-0.696228623
2009,2,7,0.211981207
2009,2,8,0.208433792
2009,2,9,-0.587989569
2009,2,10,-1.022877693
2009,2,11,-1.485798717
2009,2,12,-2.165355444
2009,2,13,-2.46569705
2009,2,14,-2.43615365
2009,2,15,-1.493087769
2009,2,16,-0.45620513
2009,2,17,-0.22013557
2009,2,18,-0.701801896
2009,2,19,-0.219451219
2009,2,20,0.355001032
2009,2,21,-0.009637439
2009,2,22,-0.093318827
2009,2,23,-0.155015931
2009,2,24,0.382805705
2009,2,25,1.532049537
2009,2,26,2.555639744
2009,2,27,2.232279301
2009,2,28,2.290402889
2009,3,1,2.296439648
2009,3,2,1.968083739
2009,3,3,1.698064089
2009,3,4,0.845843852
2009,3,5,0.493854463
2009,3,6,0.998486638
2009,3,7,1.008826852
2009,3,8,0.117766976
2009,3,9,-0.472568065
2009,3,10,-0.694010139
2009,3,11,-0.683885574
2009,3,12,-0.215532571
2009,3,13,0.104182117
2009,3,14,0.365877628
2009,3,15,0.160633296
2009,3,16,-0.097091071
2009,3,17,-0.52303642
2009,3,18,-0.497462958
2009,3,19,-0.522460759
2009,3,20,-0.353396326
2009,3,21,-0.251035184
2009,3,22,-0.09967149
2009,3,23,0.097380675
2009,3,24,-0.068959944
2009,3,25,0.043513641
2009,3,26,0.446054995
2009,3,27,0.266200244
2009,3,28,-0.081162624
2009,3,29,-0.50366801
2009,3,30,-0.190385878
2009,3,31,-0.053677768
2009,4,1,0.317986757
2009,11,1,1.89608407
2009,11,2,2.68883419
2009,11,3,1.330426574
2009,11,4,-0.690328062
2009,11,5,-0.843616068
2009,11,6,-0.186514378
2009,11,7,-0.478880048
2009,11,8,-0.332003683
2009,11,9,0.25559029
2009,11,10,0.177319363
2009,11,11,-0.157717332
2009,11,12,0.031372376
2009,11,13,-0.241460532
2009,11,14,-0.056787774
2009,11,15,0.629932046
2009,11,16,0.774371803
2009,11,17,1.110146165
2009,11,18,1.557074189
2009,11,19,1.118109345
2009,11,20,0.738135278
2009,11,21,0.562397838
2009,11,22,0.593958318
2009,11,23,0.615271866
2009,11,24,0.383282393
2009,11,25,0.653902471
2009,11,26,1.232255697
2009,11,27,1.074565291
2009,11,28,0.054583434
2009,11,29,-0.620045543
2009,11,30,-0.597343922
2009,12,1,-0.227242753
2009,12,2,-0.328733951
2009,12,3,-0.399577081
2009,12,4,-0.842121005
2009,12,5,-1.646519899
2009,12,6,-1.431595325
2009,12,7,-1.004899144
2009,12,8,-0.833247185
2009,12,9,-1.239917874
2009,12,10,-2.614373207
2009,12,11,-3.618389845
2009,12,12,-3.767267466
2009,12,13,-3.845915079
2009,12,14,-3.820636034
2009,12,15,-3.890272379
2009,12,16,-3.610435963
2009,12,17,-3.744002819
2009,12,18,-4.238319874
2009,12,19,-4.650906563
2009,12,20,-5.341105938
2009,12,21,-5.820757389
2009,12,22,-5.503448486
2009,12,23,-5.576803684
2009,12,24,-5.256432533
2009,12,25,-5.051913261
2009,12,26,-4.405938625
2009,12,27,-3.723783255
2009,12,28,-3.696146011
2009,12,29,-3.835558891
2009,12,30,-3.969122887
2009,12,31,-4.099982262
2010,1,1,-4.615200996
2010,1,2,-5.383527756
2010,1,3,-5.532634735
2010,1,4,-5.402942181
2010,1,5,-5.180144787
2010,1,6,-5.094923019
2010,1,7,-4.67146492
2010,1,8,-3.909797668
2010,1,9,-3.500233889
2010,1,10,-3.316908121
2010,1,11,-2.776238918
2010,1,12,-1.795781016
2010,1,13,-1.303530693
2010,1,14,-1.469063878
2010,1,15,-1.002750516
2010,1,16,0.163047686
2010,1,17,0.519264638
2010,1,18,-0.0796386
2010,1,19,-0.747325897
2010,1,20,-1.386417747
2010,1,21,-1.805280447
2010,1,22,-2.022447109
2010,1,23,-2.138444901
2010,1,24,-1.779765129
2010,1,25,-0.991378605
2010,1,26,-0.728392243
2010,1,27,-0.768620253
2010,1,28,-1.677207112
2010,1,29,-2.580152273
2010,1,30,-3.230592728
2010,1,31,-3.132171154
2010,2,1,-2.596334696
2010,2,2,-2.300053835
2010,2,3,-2.74954319
2010,2,4,-3.80614686
2010,2,5,-4.705652714
2010,2,6,-5.205150127
2010,2,7,-5.005311966
2010,2,8,-4.734269142
2010,2,9,-4.459039688
2010,2,10,-4.265782356
2010,2,11,-4.637675762
2010,2,12,-4.757772446
2010,2,13,-4.94496727
2010,2,14,-5.132242203
2010,2,15,-4.730499744
2010,2,16,-4.292440891
2010,2,17,-4.125115871
2010,2,18,-3.943095207
2010,2,19,-4.025702953
2010,2,20,-4.320093155
2010,2,21,-4.461595535
2010,2,22,-4.402802467
2010,2,23,-4.590689182
2010,2,24,-4.210590839
2010,2,25,-3.818026781
2010,2,26,-3.229980946
2010,2,27,-3.117632627
2010,2,28,-2.625115871
2010,3,1,-2.170368433
2010,3,2,-1.999258637
2010,3,3,-1.656477213
2010,3,4,-1.29550159
2010,3,5,-0.511935234
2010,3,6,0.130285755
2010,3,7,0.214076906
2010,3,8,0.229192108
2010,3,9,0.719402969
2010,3,10,0.914775014
2010,3,11,0.473980337
2010,3,12,-0.081293352
2010,3,13,-0.270812243
2010,3,14,-0.124239028
2010,3,15,-0.052098129
2010,3,16,0.161995843
2010,3,17,1.030967474
2010,3,18,1.303731561
2010,3,19,1.188031673
2010,3,20,1.062766314
2010,3,21,0.459693879
2010,3,22,0.266777217
2010,3,23,-0.20197466
2010,3,24,-1.078926563
2010,3,25,-1.596448302
2010,3,26,-1.899736047
2010,3,27,-2.168544292
2010,3,28,-2.250589609
2010,3,29,-1.571513772
2010,3,30,-1.431930542
2010,3,31,-1.644690394
2010,4,1,-1.240911841
2010,11,1,1.291020155
2010,11,2,2.380668402
2010,11,3,2.336533785
2010,11,4,1.653954983
2010,11,5,1.532069683
2010,11,6,2.180784225
2010,11,7,2.806557655
2010,11,8,0.741423547
2010,11,9,-0.767755806
2010,11,10,-1.041490793
2010,11,11,-0.477621555
2010,11,12,0.35551393
2010,11,13,1.50682354
2010,11,14,2.450865746
2010,11,15,2.559844017
2010,11,16,1.719441414
2010,11,17,0.258831292
2010,11,18,-0.805253983
2010,11,19,-1.68801856
2010,11,20,-2.320937872
2010,11,21,-2.38960886
2010,11,22,-2.231606245
2010,11,23,-2.407824278
2010,11,24,-2.704819918
2010,11,25,-3.334852219
2010,11,26,-4.057966232
2010,11,27,-3.934966087
2010,11,28,-2.855633259
2010,11,29,-2.253201008
2010,11,30,-1.377249956
2010,12,1,-0.37172091
2010,12,2,0.135333136
2010,12,3,-0.464218944
2010,12,4,-1.355028987
2010,12,5,-1.506945252
2010,12,6,-2.201237202
2010,12,7,-2.305548668
2010,12,8,-1.663633347
2010,12,9,-0.362886757
2010,12,10,-0.232932538
2010,12,11,-1.095853806
2010,12,12,-1.573283911
2010,12,13,-1.889533758
2010,12,14,-2.14806056
2010,12,15,-2.650443077
2010,12,16,-3.598291636
2010,12,17,-4.548563004
2010,12,18,-5.264742374
2010,12,19,-4.695358276
2010,12,20,-4.110721588
2010,12,21,-4.229507446
2010,12,22,-3.987635612
2010,12,23,-3.692025423
2010,12,24,-3.862136602
2010,12,25,-3.827390671
2010,12,26,-2.886236906
2010,12,27,-2.531652927
2010,12,28,-2.776395798
2010,12,29,-2.96596694
2010,12,30,-3.017768383
2010,12,31,-2.982174397
2011,1,1,-3.009777784
2011,1,2,-3.076477528
2011,1,3,-3.021749973
2011,1,4,-2.634139061
2011,1,5,-2.710429668
2011,1,6,-2.986032724
2011,1,7,-2.986481428
2011,1,8,-2.9204638
2011,1,9,-3.193190575
2011,1,10,-3.62904191
2011,1,11,-3.805666685
2011,1,12,-3.297402859
2011,1,13,-2.476292133
2011,1,14,-1.62111938
2011,1,15,-0.703516126
2011,1,16,0.152027383
2011,1,17,0.069036879
2011,1,18,-0.894518256
2011,1,19,-1.898180604
2011,1,20,-2.144642591
2011,1,21,-2.294687986
2011,1,22,-2.411499739
2011,1,23,-2.135210037
2011,1,24,-1.084946275
2011,1,25,-0.271617919
2011,1,26,-0.141789824
2011,1,27,0.027733229
2011,1,28,0.45773533
2011,1,29,1.119960546
2011,1,30,1.358320713
2011,1,31,1.84075737
2011,2,1,2.097404718
2011,2,2,2.765965462
2011,2,3,3.54179883
2011,2,4,3.913686514
2011,2,5,3.103848696
2011,2,6,2.055950165
2011,2,7,1.55861938
2011,2,8,0.98907584
2011,2,9,1.192132711
2011,2,10,1.36342442
2011,2,11,1.664282799
2011,2,12,2.150246143
2011,2,13,1.826545835
2011,2,14,0.833903313
2011,2,15,-0.00661659
2011,2,16,-0.823799014
2011,2,17,-0.726330698
2011,2,18,-0.204627752
2011,2,19,0.283293009
2011,2,20,0.856404126
2011,2,21,1.23480165
2011,2,22,0.759350002
2011,2,23,0.727942228
2011,2,24,1.959935069
2011,2,25,3.666145802
2011,2,26,3.411043167
2011,2,27,1.440924644
2011,2,28,0.905113459
2011,3,1,0.455895633
2011,3,2,0.388920844
2011,3,3,0.720823228
2011,3,4,0.523540616
2011,3,5,0.664797485
2011,3,6,0.919966638
2011,3,7,1.431531429
2011,3,8,1.741155267
2011,3,9,1.443836212
2011,3,10,1.349877238
2011,3,11,0.803375661
2011,3,12,-0.180501744
2011,3,13,-0.22001195
2011,3,14,1.002921224
2011,3,15,1.799120665
2011,3,16,1.935052037
2011,3,17,1.474932194
2011,3,18,0.855726838
2011,3,19,1.02806437
2011,3,20,1.603211403
2011,3,21,2.385854721
2011,3,22,1.985559702
2011,3,23,1.388965249
2011,3,24,1.32019937
2011,3,25,1.618954182
2011,3,26,1.778124094
2011,3,27,1.747284174
2011,3,28,1.473109841
2011,3,29,1.456422448
2011,3,30,2.233487606
2011,3,31,3.008925676
2011,4,1,2.891000986
2011,11,1,1.420210004
2011,11,2,0.914214551
2011,11,3,0.264212042
2011,11,4,0.458079576
2011,11,5,0.774526358
2011,11,6,1.430811644
2011,11,7,1.882279634
2011,11,8,1.301770687
2011,11,9,0.359078467
2011,11,10,0.098068386
2011,11,11,-1.016191363
2011,11,12,-0.703382432
2011,11,13,0.850520492
2011,11,14,1.244881511
2011,11,15,0.98115164
2011,11,16,0.749209166
2011,11,17,0.676417232
2011,11,18,0.94984448
2011,11,19,1.433489084
2011,11,20,1.870675206
2011,11,21,1.522961378
2011,11,22,1.729287505
2011,11,23,2.329099178
2011,11,24,2.849452019
2011,11,25,3.519471645
2011,11,26,3.341929436
2011,11,27,3.029698372
2011,11,28,2.892867804
2011,11,29,2.61523962
2011,11,30,2.445632458
2011,12,1,3.001004934
2011,12,2,4.349628925
2011,12,3,3.948420525
2011,12,4,3.298072815
2011,12,5,3.571353674
2011,12,6,3.729010344
2011,12,7,2.418505669
2011,12,8,1.27048111
2011,12,9,0.991194367
2011,12,10,1.407569647
2011,12,11,1.552532792
2011,12,12,1.973269463
2011,12,13,1.752159119
2011,12,14,1.082831502
2011,12,15,0.595788181
2011,12,16,0.448569506
2011,12,17,-0.017565731
2011,12,18,0.335220695
2011,12,19,0.836465418
2011,12,20,0.85266614
2011,12,21,0.887588799
2011,12,22,1.378090858
2011,12,23,2.555606365
2011,12,24,3.569630623
2011,12,25,3.824133158
2011,12,26,3.472703457
2011,12,27,2.613662004
2011,12,28,2.606622458
2011,12,29,2.562876701
2011,12,30,2.661492825
2011,12,31,2.864596367
2012,1,1,1.830999494
2012,1,2,0.940529466
2012,1,3,0.959211886
2012,1,4,1.441945314
2012,1,5,0.823693335
2012,1,6,0.189239651
2012,1,7,0.123137221
2012,1,8,1.171295285
2012,1,9,1.738794923
2012,1,10,1.489394426
2012,1,11,1.455290198
2012,1,12,1.160627604
2012,1,13,0.882765114
2012,1,14,0.364881635
2012,1,15,0.470904887
2012,1,16,0.276058346
2012,1,17,0.184234366
2012,1,18,0.731941521
2012,1,19,0.58535862
2012,1,20,0.261210412
2012,1,21,-0.769055903
2012,1,22,-2.010125875
2012,1,23,-2.210998297
2012,1,24,-1.774967432
2012,1,25,-1.292316675
2012,1,26,-1.652929425
2012,1,27,-2.836830854
2012,1,28,-3.450525761
2012,1,29,-2.905914545
2012,1,30,-2.473008633
2012,1,31,-2.275151968
2012,2,1,-2.464637995
2012,2,2,-2.292560101
2012,2,3,-1.88683486
2012,2,4,-1.594815254
2012,2,5,-2.025719166
2012,2,6,-1.97434473
2012,2,7,-2.08628726
2012,2,8,-1.859270573
2012,2,9,-1.488139391
2012,2,10,-0.932881474
2012,2,11,-0.179816872
2012,2,12,0.04029825
2012,2,13,0.139522821
2012,2,14,0.310407102
2012,2,15,0.696511984
2012,2,16,0.98616004
2012,2,17,0.822085261
2012,2,18,0.397320181
2012,2,19,0.335681766
2012,2,20,0.598587334
2012,2,21,1.528100252
2012,2,22,2.444461107
2012,2,23,2.342869759
2012,2,24,1.651164889
2012,2,25,0.664956093
2012,2,26,0.754747987
2012,2,27,2.178373575
2012,2,28,1.910087943
2012,2,29,0.962130189
2012,3,1,0.653077483
2012,3,2,1.146264791
2012,3,3,1.463259816
2012,3,4,1.246378303
2012,3,5,1.398485541
2012,3,6,3.045284271
2012,3,7,3.316737652
2012,3,8,2.225225925
2012,3,9,2.482290506
2012,3,10,2.799682617
2012,3,11,1.740480423
2012,3,12,0.438272238
2012,3,13,0.075827785
2012,3,14,0.097268961
2012,3,15,1.095450282
2012,3,16,2.229117393
2012,3,17,2.475440025
2012,3,18,2.543525696
2012,3,19,2.582300663
2012,3,20,2.084890604
2012,3,21,0.943006635
2012,3,22,-0.486513436
2012,3,23,-1.527865529
2012,3,24,-0.925737023
2012,3,25,-0.288374841
2012,3,26,0.022462184
2012,3,27,-0.323003978
2012,3,28,-0.656088054
2012,3,29,-0.641028702
2012,3,30,-0.234037623
2012,3,31,-0.018265108
2012,11,1,-2.438772678
2012,11,2,-2.387732744
2012,11,3,-1.42176199
2012,11,4,-0.060888447
2012,11,5,1.093411446
2012,11,6,2.067680359
2012,11,7,2.19981432
2012,11,8,1.549317598
2012,11,9,0.57520777
2012,11,10,0.086513199
2012,11,11,0.942922652
2012,11,12,1.792838216
2012,11,13,1.349896073
2012,11,14,1.635377765
2012,11,15,1.872342229
2012,11,16,1.042111635
2012,11,17,0.507167101
2012,11,18,0.754761279
2012,11,19,0.43444097
2012,11,20,-0.240519449
2012,11,21,-0.447455555
2012,11,22,-0.348529935
2012,11,23,0.059147857
2012,11,24,-0.150827304
2012,11,25,-1.420886993
2012,11,26,-1.931609154
2012,11,27,-2.095237255
2012,11,28,-2.399290085
2012,11,29,-2.890077353
2012,11,30,-2.931327343
2012,12,1,-1.686270237
2012,12,2,-0.794002712
2012,12,3,-0.723893583
2012,12,4,-1.188430309
2012,12,5,-1.341001391
2012,12,6,-1.681948066
2012,12,7,-2.750874519
2012,12,8,-3.901739836
2012,12,9,-3.585414648
2012,12,10,-2.965136051
2012,12,11,-2.299529076
2012,12,12,-1.648216248
2012,12,13,-1.008044362
2012,12,14,-1.16203928
2012,12,15,-0.998706937
2012,12,16,-0.862127006
2012,12,17,-1.16056633
2012,12,18,-1.716101527
2012,12,19,-2.365864754
2012,12,20,-3.206548452
2012,12,21,-3.370929718
2012,12,22,-2.547430992
2012,12,23,-1.881456614
2012,12,24,-1.724152207
2012,12,25,-1.2731148
2012,12,26,-0.588061512
2012,12,27,-0.547066391
2012,12,28,-1.038070321
2012,12,29,-0.980743647
2012,12,30,-0.648688674
2012,12,31,-0.635292053
2013,1,1,-0.767696202
2013,1,2,-0.411276698
2013,1,3,0.206161588
2013,1,4,0.012398439
2013,1,5,-0.32057634
2013,1,6,-0.446696788
2013,1,7,-0.080690019
2013,1,8,0.657357216
2013,1,9,0.72575897
2013,1,10,0.177853093
2013,1,11,-0.941971481
2013,1,12,-1.867389202
2013,1,13,-1.931920528
2013,1,14,-1.305817962
2013,1,15,-0.53564471
2013,1,16,-0.474934399
2013,1,17,-0.729250014
2013,1,18,-0.889922857
2013,1,19,-1.647201061
2013,1,20,-1.957749486
2013,1,21,-2.444759607
2013,1,22,-2.74388504
2013,1,23,-2.550850391
2013,1,24,-1.490373611
2013,1,25,-0.226363435
2013,1,26,0.652635038
